time_s,desired_vx_m_s,actual_com_vx_m_s
5.032000000000015,0.0,-4.631051966243156e-07
5.0330000000000155,0.0,-4.687147457902777e-07
5.034000000000016,0.0,-4.7457655022775534e-07
5.035000000000016,0.0,-4.806778319397161e-07
5.0360000000000165,0.0,-4.87004635058142e-07
5.037000000000017,0.0,-4.93541859583929e-07
5.038000000000017,0.0,-5.002733064645605e-07
5.0390000000000175,0.0,-5.071817263915756e-07
5.040000000000018,0.0,-5.14248879936893e-07
5.041000000000018,0.0,-5.214556033164734e-07
5.0420000000000185,0.0,-5.287818807535888e-07
5.043000000000019,0.0,-5.362069256012139e-07
5.044000000000019,0.0,-5.437092659795815e-07
5.0450000000000195,0.0,-5.512668370628467e-07
5.04600000000002,0.0,-5.588570786869897e-07
5.04700000000002,0.0,-5.664570374482906e-07
5.0480000000000205,0.0,-5.740434732061398e-07
5.049000000000021,0.0,-5.815929689335808e-07
5.050000000000021,0.0,-5.890820430488484e-07
5.0510000000000215,0.0,-5.964872645082222e-07
5.052000000000022,0.0,-6.037853685053134e-07
5.053000000000022,0.0,-6.109533727728235e-07
5.0540000000000225,0.0,-6.179686940783856e-07
5.055000000000023,0.0,-6.248092635952679e-07
5.056000000000023,0.0,-6.314536396904616e-07
5.0570000000000235,0.0,-6.378811192986644e-07
5.058000000000024,0.0,-6.440718449066465e-07
5.059000000000024,0.0,-6.500069081786659e-07
5.0600000000000245,0.0,-6.556684479743546e-07
5.061000000000025,0.0,-6.610397436515416e-07
5.062000000000025,0.0,-6.661053013089049e-07
5.0630000000000255,0.0,-6.708509339154079e-07
5.064000000000026,0.0,-6.752638334264379e-07
5.065000000000026,0.0,-6.793326354769215e-07
5.0660000000000265,0.0,-6.830474748979283e-07
5.067000000000027,0.0,-6.86400033198571e-07
5.068000000000027,0.0,-6.893835763960627e-07
5.0690000000000275,0.0,-6.91992983368309e-07
5.070000000000028,0.0,-6.942247641556865e-07
5.071000000000028,0.0,-6.960770693921472e-07
5.0720000000000285,0.0,-6.975496883700457e-07
5.073000000000029,0.0,-6.986440381141993e-07
5.074000000000029,0.0,-6.993631420233479e-07
5.0750000000000295,0.0,-6.997115990842131e-07
5.07600000000003,0.0,-6.996955425793774e-07
5.07700000000003,0.0,-6.993225903285057e-07
5.0780000000000305,0.0,-6.986017851018043e-07
5.079000000000031,0.0,-6.975435269621423e-07
5.080000000000031,0.0,-6.961594964930468e-07
5.0810000000000315,0.0,-6.944625708260595e-07
5.082000000000032,0.0,-6.924667321920496e-07
5.083000000000032,0.0,-6.901869694753603e-07
5.0840000000000325,0.0,-6.876391739899355e-07
5.085000000000033,0.0,-6.848400296551725e-07
5.086000000000033,0.0,-6.818068986191761e-07
5.0870000000000335,0.0,-6.785577019724138e-07
5.088000000000034,0.0,-6.751107986334535e-07
5.089000000000034,0.0,-6.714848603353835e-07
5.0900000000000345,0.0,-6.676987456947868e-07
5.091000000000035,0.0,-6.637713734115089e-07
5.092000000000035,0.0,-6.597215951654257e-07
5.0930000000000355,0.0,-6.555680690852121e-07
5.094000000000036,0.0,-6.513291360481553e-07
5.095000000000036,0.0,-6.470226977001583e-07
5.0960000000000365,0.0,-6.426660986201458e-07
5.097000000000037,0.0,-6.382760130945824e-07
5.098000000000037,0.0,-6.338683371016654e-07
5.0990000000000375,0.0,-6.294580879437666e-07
5.100000000000038,0.0,-6.250593104261999e-07
5.101000000000038,0.0,-6.206849931350171e-07
5.1020000000000385,0.0,-6.163469935342006e-07
5.103000000000039,0.0,-6.120559750009035e-07
5.104000000000039,0.0,-6.078213556240375e-07
5.1050000000000395,0.0,-6.036512712607378e-07
5.10600000000004,0.0,-5.995525522625603e-07
5.10700000000004,0.0,-5.955307175778576e-07
5.1080000000000405,0.0,-5.915899849174893e-07
5.109000000000041,0.0,-5.877333004786295e-07
5.110000000000041,0.0,-5.839623887691749e-07
5.1110000000000415,0.0,-5.802778228124537e-07
5.112000000000042,0.0,-5.766791191901102e-07
5.113000000000042,0.0,-5.731648553233617e-07
5.1140000000000425,0.0,-5.697328143811702e-07
5.115000000000043,0.0,-5.663801563071431e-07
5.116000000000043,0.0,-5.631036189547296e-07
5.1170000000000435,0.0,-5.598997489646714e-07
5.118000000000044,0.0,-5.567674175914175e-07
5.119000000000044,0.0,-5.536121605909088e-07
5.1200000000000445,0.0,-5.504358250240148e-07
5.121000000000045,0.0,-5.472402355064142e-07
5.122000000000045,0.0,-5.440274931908255e-07
5.1230000000000455,0.0,-5.408002291987564e-07
5.124000000000046,0.0,-5.375618184311169e-07
5.125000000000046,0.0,-5.343165547945921e-07
5.1260000000000465,0.0,-5.31069789755999e-07
