time_s,desired_vy_m_s,actual_com_vy_m_s
5.1110000000000415,0.0,-0.23628752120466578
5.112000000000042,0.0,-0.23841325604367639
5.113000000000042,0.0,-0.240549856763383
5.1140000000000425,0.0,-0.24269742142348202
5.115000000000043,0.0,-0.2448560486185654
5.116000000000043,0.0,-0.24702583748150497
5.1170000000000435,0.0,-0.24920688768649163
5.118000000000044,0.0,-0.247010163903668
5.119000000000044,0.0,-0.24482492046840573
5.1200000000000445,0.0,-0.242651055061191
5.121000000000045,0.0,-0.24048846594058937
5.122000000000045,0.0,-0.2383370519392039
5.1230000000000455,0.0,-0.2361967124592961
5.124000000000046,0.0,-0.23406734746810384
5.125000000000046,0.0,-0.2319488574928881
5.1260000000000465,0.0,-0.22984114361573482
5.127000000000047,0.0,-0.2277441074681473
5.128000000000047,0.0,-0.22565765122544865
5.1290000000000475,0.0,-0.223581677601022
5.130000000000048,0.0,-0.22151608984041393
5.131000000000048,0.0,-0.21946079171531907
5.1320000000000485,0.0,-0.21741568751746787
5.133000000000049,0.0,-0.21538068205244204
5.134000000000049,0.0,-0.21335568063342525
5.1350000000000495,0.0,-0.21134058907491968
5.13600000000005,0.0,-0.20933531368643263
5.13700000000005,0.0,-0.2073397612661593
5.1380000000000505,0.0,-0.2053538390946657
5.139000000000051,0.0,-0.20337745492859396
5.140000000000051,0.0,-0.20141051699439727
5.1410000000000515,0.0,-0.19945293398211625
5.142000000000052,0.0,-0.19750461503921257
5.143000000000052,0.0,-0.19556546976445938
5.1440000000000525,0.0,-0.19363540820190864
5.145000000000053,0.0,-0.19171434083493413
5.146000000000053,0.0,-0.18980217858036214
5.1470000000000535,0.0,-0.18789883278269381
5.148000000000054,0.0,-0.18600421520842425
5.149000000000054,0.0,-0.18411823804046262
5.1500000000000545,0.0,-0.1822408138726574
5.151000000000055,0.0,-0.18037185570442832
5.152000000000055,0.0,-0.17851127693550467
5.1530000000000555,0.0,-0.17665899136077845
5.154000000000056,0.0,-0.17481491316526065
5.155000000000056,0.0,-0.1729789569191502
5.1560000000000565,0.0,-0.1711510375730109
5.157000000000057,0.0,-0.1693310704530537
5.158000000000057,0.0,-0.16751897125652276
5.1590000000000575,0.0,-0.16571465604718372
5.160000000000058,0.0,-0.16391804125090872
5.161000000000058,0.0,-0.16212904365135636
5.1620000000000585,0.0,-0.16034758038574484
5.163000000000059,0.0,-0.158573568940707
5.164000000000059,0.0,-0.15680692714823163
5.1650000000000595,0.0,-0.15504757318168275
5.16600000000006,0.0,-0.15329542555189044
5.16700000000006,0.0,-0.15155040310331125
5.1680000000000605,0.0,-0.14981242501025502
5.169000000000061,0.0,-0.14808141077316925
5.170000000000061,0.0,-0.14635728021498123
5.1710000000000615,0.0,-0.1446399534774899
5.172000000000062,0.0,-0.1429293510178048
5.173000000000062,0.0,-0.14122539360482914
5.1740000000000625,0.0,-0.1395280023157819
5.175000000000063,0.0,-0.1378370985327537
5.176000000000063,0.0,-0.13615260393929657
5.1770000000000636,0.0,-0.13447444051704147
5.178000000000064,0.0,-0.1328025305423418
5.179000000000064,0.0,-0.1311367965829379
5.1800000000000646,0.0,-0.12947716149464505
5.181000000000065,0.0,-0.12782354841805427
5.182000000000065,0.0,-0.12617588077525363
5.1830000000000656,0.0,-0.12453408226655713
5.184000000000066,0.0,-0.1228980768672506
5.185000000000066,0.0,-0.12126778882434171
5.186000000000067,0.0,-0.11964314265332336
5.187000000000067,0.0,-0.11802406313493895
5.188000000000067,0.0,-0.11641047531195668
5.189000000000068,0.0,-0.11480230448594587
5.190000000000068,0.0,-0.11319947621405846
5.191000000000068,0.0,-0.1116019163058115
5.192000000000069,0.0,-0.11000955081987308
5.193000000000069,0.0,-0.1084223060608474
5.194000000000069,0.0,-0.10684010857606256
5.19500000000007,0.0,-0.10526288515235663
5.19600000000007,0.0,-0.10369056281286451
5.19700000000007,0.0,-0.10212306881380312
5.198000000000071,0.0,-0.10056033064125636
5.199000000000071,0.0,-0.0990022760079583
5.200000000000071,0.0,-0.09744883285007444
5.201000000000072,0.0,-0.09589992932398128
5.202000000000072,0.0,-0.094355493803044
5.203000000000072,0.0,-0.09281545487439168
5.204000000000073,0.0,-0.09127974133569026
5.205000000000073,0.0,-0.08974828219191253
5.206000000000073,0.0,-0.08822100665210553
5.207000000000074,0.0,-0.08669784412615544
5.208000000000074,0.0,-0.08517872422154969
5.209000000000074,0.0,-0.08366357674013417
5.210000000000075,0.0,-0.08215233167487031
5.211000000000075,0.0,-0.08064491920658626
5.212000000000075,0.0,-0.07914126970072657
5.213000000000076,0.0,-0.0776413137040971
5.214000000000076,0.0,-0.07614498194160768
5.215000000000076,0.0,-0.07465220531301092
5.216000000000077,0.0,-0.07316291488963785
5.217000000000077,0.0,-0.07167704191113018
5.218000000000077,0.0,-0.07019451778216892
5.219000000000078,0.0,-0.06871527406920071
5.220000000000078,0.0,-0.06723924249715994
5.221000000000078,0.0,-0.06576635494619003
5.222000000000079,0.0,-0.06429654344835904
5.223000000000079,0.0,-0.06282974018437659
5.224000000000079,0.0,-0.06136587748030505
5.22500000000008,0.0,-0.059904887804272375
5.22600000000008,0.0,-0.058446703763181306
5.22700000000008,0.0,-0.056991258099419004
5.228000000000081,0.0,-0.05553848368756571
5.229000000000081,0.0,-0.0540883135311046
5.230000000000081,0.0,-0.052640680759131905
5.231000000000082,0.0,-0.05119551862306922
5.232000000000082,0.0,-0.04975276049337824
5.233000000000082,0.0,-0.04831233985627944
5.234000000000083,0.0,-0.04687419031047436
5.235000000000083,0.0,-0.045438245563874574
5.236000000000083,0.0,-0.044004439430336065
5.237000000000084,0.0,-0.04257270582640317
5.238000000000084,0.0,-0.0411429787680599
5.239000000000084,0.0,-0.03971519236749387
5.240000000000085,0.0,-0.0382892808298706
5.241000000000085,0.0,-0.03686517845012369
5.242000000000085,0.0,-0.03544281960975881
5.243000000000086,0.0,-0.03402213877367619
5.244000000000086,0.0,-0.03260307048701234
5.245000000000086,0.0,-0.031185549372003227
5.246000000000087,0.0,-0.029769510124871047
5.247000000000087,0.0,-0.028354887512737535
5.248000000000087,0.0,-0.026941616370565403
5.249000000000088,0.0,-0.025529631598131187
5.250000000000088,0.0,-0.024118868157032233
5.251000000000088,0.0,-0.022709261067730163
5.252000000000089,0.0,-0.02130074540663506
5.253000000000089,0.0,-0.019893256303232503
5.254000000000089,0.0,-0.018486728937257644
5.25500000000009,0.0,-0.017081098535920228
5.25600000000009,0.0,-0.015676300371183078
5.25700000000009,0.0,-0.014272269757100624
5.258000000000091,0.0,-0.012868942047219308
5.259000000000091,0.0,-0.011466252632046255
5.260000000000091,0.0,-0.010064136936590336
5.261000000000092,0.0,-0.008662530417981254
5.262000000000092,0.0,-0.007261368563172073
5.263000000000092,0.0,-0.005860586886730333
5.264000000000093,0.0,-0.004460120928725437
5.265000000000093,0.0,-0.0030599062527175893
5.266000000000093,0.0,-0.0016598784438551634
5.267000000000094,0.0,-0.0002599731070894832
5.268000000000094,0.0,0.0011398741344879992
5.269000000000094,0.0,0.00253972763046132
5.270000000000095,0.0,0.00393965170277842
5.271000000000095,0.0,0.005339710669811384
5.272000000000095,0.0,0.006739968860680889
5.273000000000096,0.0,0.008140490616668473
5.274000000000096,0.0,0.009541340292793344
5.275000000000096,0.0,0.010942582259540522
5.276000000000097,0.0,0.012344280904729221
5.277000000000097,0.0,0.01374650063551171
5.278000000000097,0.0,0.015149305880491997
5.279000000000098,0.0,0.01655276109195572
5.280000000000098,0.0,0.01795693074820145
5.281000000000098,0.0,0.01936187935596684
5.282000000000099,0.0,0.02076767145294017
5.283000000000099,0.0,0.022174371610351393
5.284000000000099,0.0,0.023582044435634754
5.2850000000001,0.0,0.024990754575157984
5.2860000000001,0.0,0.026400566717010767
5.2870000000001,0.0,0.027811545593847912
5.288000000000101,0.0,0.029223755985781325
5.289000000000101,0.0,0.030637262723316558
5.290000000000101,0.0,0.032052130690329195
5.291000000000102,0.0,0.033468424827076064
5.292000000000102,0.0,0.03488621013323901
5.293000000000102,0.0,0.036305551670995986
5.294000000000103,0.0,0.03772651456811668
5.295000000000103,0.0,0.039149164021080096
5.296000000000103,0.0,0.04057356529821012
5.297000000000104,0.0,0.041999783742826896
5.298000000000104,0.0,0.04342788477641208
5.299000000000104,0.0,0.04485793390178422
5.300000000000105,0.0,0.04628999670628457
5.301000000000105,0.0,0.047724138864968464
5.302000000000105,0.0,0.049160426143802685
5.303000000000106,0.0,0.05059892440286687
5.304000000000106,0.0,0.05203969959955741
5.305000000000106,0.0,0.05348281779179125
5.306000000000107,0.0,0.05492834514121109
5.307000000000107,0.0,0.056376347916388736
5.308000000000107,0.0,0.0578268924960267
5.309000000000108,0.0,0.05928004537215759
5.310000000000108,0.0,0.06073587315333899
5.311000000000108,0.0,0.06219444256784554
5.312000000000109,0.0,0.06365582046685632
5.313000000000109,0.0,0.06512007382763724
5.314000000000109,0.0,0.06658726975671864
5.31500000000011,0.0,0.06805747549306762
5.31600000000011,0.0,0.06953075841125453
5.31700000000011,0.0,0.07100718602461505
5.318000000000111,0.0,0.07248682598840475
5.319000000000111,0.0,0.07396974610295055
5.320000000000111,0.0,0.07545601431679437
5.321000000000112,0.0,0.07694569872983345
5.322000000000112,0.0,0.07843886759645376
5.323000000000112,0.0,0.07993558932865931
5.324000000000113,0.0,0.08143593249919612
5.325000000000113,0.0,0.0829399658446723
5.326000000000113,0.0,0.08444775826867192
5.327000000000114,0.0,0.08595937884486667
5.328000000000114,0.0,0.08747489682012291
5.329000000000114,0.0,0.08899438161760365
5.330000000000115,0.0,0.09051790283986953
5.331000000000115,0.0,0.09204553027197493
5.332000000000115,0.0,0.09357733388456153
5.333000000000116,0.0,0.09511338383694981
5.334000000000116,0.0,0.09665375048022752
5.335000000000116,0.0,0.09819850436033715
5.336000000000117,0.0,0.09974771622116009
5.337000000000117,0.0,0.10130145700760156
5.338000000000117,0.0,0.10285979786867228
5.339000000000118,0.0,0.1044228101605704
5.340000000000118,0.0,0.10599056544976342
5.341000000000118,0.0,0.10756313551606907
5.342000000000119,0.0,0.1091405923557363
5.343000000000119,0.0,0.11072300818452835
5.344000000000119,0.0,0.11231045544080587
5.34500000000012,0.0,0.11390300678861127
5.34600000000012,0.0,0.11550073512075666
5.34700000000012,0.0,0.11710371356191249
5.348000000000121,0.0,0.11871201547170253
5.349000000000121,0.0,0.12032571444779974
5.350000000000121,0.0,0.12194488432902932
5.351000000000122,0.0,0.1235695991984774
5.352000000000122,0.0,0.12519993338660643
5.353000000000122,0.0,0.1268359614743785
5.354000000000123,0.0,0.1284777582963887
5.355000000000123,0.0,0.13012539894401004
5.356000000000123,0.0,0.1317789587685486
5.357000000000124,0.0,0.1334385133844158
5.358000000000124,0.0,0.13510413867231588
5.359000000000124,0.0,0.13677591078245088
5.360000000000125,0.0,0.13845390613774783
5.361000000000125,0.0,0.14013820143710798
5.362000000000125,0.0,0.14182887365868274
5.363000000000126,0.0,0.14352600006317806
5.364000000000126,0.0,0.14522965819719127
5.365000000000126,0.0,0.14693992589658156
5.366000000000127,0.0,0.14865688128988155
5.367000000000127,0.0,0.1503806028017483
5.368000000000127,0.0,0.15211116915646258
5.369000000000128,0.0,0.15384865938147663
5.370000000000128,0.0,0.15559315281101666
5.371000000000128,0.0,0.15734472908974267
5.372000000000129,0.0,0.15910346817647128
5.373000000000129,0.0,0.16086945034796368
5.374000000000129,0.0,0.16264275620278498
5.37500000000013,0.0,0.16442346666523677
5.37600000000013,0.0,0.16621166298937018
5.37700000000013,0.0,0.16800742676307837
5.378000000000131,0.0,0.1698108399122775
5.379000000000131,0.0,0.17162198470517412
5.380000000000131,0.0,0.1734409437566251
5.381000000000132,0.0,0.1752678000325935
5.382000000000132,0.0,0.17710263685469813
5.383000000000132,0.0,0.17894553790486306
5.384000000000133,0.0,0.18079658723006645
5.385000000000133,0.0,0.18265586924718424
5.386000000000133,0.0,0.1845234687479393
5.387000000000134,0.0,0.18639947090394293
5.388000000000134,0.0,0.1882839612718347
5.389000000000134,0.0,0.1901770257985161
5.390000000000135,0.0,0.19207875082647147
5.391000000000135,0.0,0.1939892230991779
5.392000000000135,0.0,0.19590852976659184
5.393000000000136,0.0,0.19783675839071385
5.394000000000136,0.0,0.1997739969512161
5.395000000000136,0.0,0.20172033385113364
5.396000000000137,0.0,0.20367585792260431
5.397000000000137,0.0,0.2056406584326481
5.398000000000137,0.0,0.20761482508898232
5.399000000000138,0.0,0.20959844804585004
5.400000000000138,0.0,0.21159161790986084
5.401000000000138,0.0,0.21359442574582413
5.402000000000139,0.0,0.21560696308256305
5.403000000000139,0.0,0.2176293219186971
5.404000000000139,0.0,0.21966159472837465
5.40500000000014,0.0,0.22170387446694295
5.40600000000014,0.0,0.22375625457653534
5.40700000000014,0.0,0.22581882899156508
5.408000000000141,0.0,0.2278916921440985
5.409000000000141,0.0,0.2299749389690976
5.410000000000141,0.0,0.23206866490950714
5.411000000000142,0.0,0.23417296592116846
5.412000000000142,0.0,0.23628793847753654
5.413000000000142,0.0,0.23841367957417864
5.414000000000143,0.0,0.24055028673303508
5.415000000000143,0.0,0.24269785800640709
5.416000000000143,0.0,0.24485649198065787
5.417000000000144,0.0,0.2470262877795899
5.418000000000144,0.0,0.24920734506747122
5.419000000000144,0.0,0.2470106285139919
5.420000000000145,0.0,0.24482539203531617
5.421000000000145,0.0,0.24265153331041572
5.422000000000145,0.0,0.24048895059701803
5.423000000000146,0.0,0.23833754272755203
5.424000000000146,0.0,0.23619720910474828
5.425000000000146,0.0,0.2340678496969388
5.426000000000147,0.0,0.23194936503308183
5.427000000000147,0.0,0.22984165619754754
5.428000000000147,0.0,0.22774462482468516
5.429000000000148,0.0,0.22565817309320768
5.430000000000148,0.0,0.22358220372040932
5.431000000000148,0.0,0.22151661995624597
5.432000000000149,0.0,0.21946132557729608
5.433000000000149,0.0,0.217416224880627
5.434000000000149,0.0,0.21538122267758267
5.43500000000015,0.0,0.2133562242875122
5.43600000000015,0.0,0.21134113553145906
5.43700000000015,0.0,0.2093358627258217
5.438000000000151,0.0,0.2073403126760096
5.439000000000151,0.0,0.20535439267009742
5.440000000000151,0.0,0.203378010472503
5.441000000000152,0.0,0.20141107431769387
5.442000000000152,0.0,0.1994534929039333
5.443000000000152,0.0,0.1975051753870828
5.444000000000153,0.0,0.19556603137446424
5.445000000000153,0.0,0.19363597091879498
5.446000000000153,0.0,0.19171490451219944
5.447000000000154,0.0,0.18980274308030953
5.448000000000154,0.0,0.18789939797645192
5.449000000000154,0.0,0.18600478097593928
5.450000000000155,0.0,0.18411880427045565
5.451000000000155,0.0,0.18224138046255217
5.452000000000155,0.0,0.1803724225602443
5.453000000000156,0.0,0.17851184397172395
5.454000000000156,0.0,0.17665955850017728
5.455000000000156,0.0,0.17481548033871488
5.456000000000157,0.0,0.17297952406541042
5.457000000000157,0.0,0.17115160463845125
5.458000000000157,0.0,0.16933163739139195
5.459000000000158,0.0,0.16751953802851788
5.460000000000158,0.0,0.16571522262030786
5.461000000000158,0.0,0.16391860759899865
5.462000000000159,0.0,0.1621296097542452
5.463000000000159,0.0,0.16034814622887245
5.464000000000159,0.0,0.15857413451471822
5.46500000000016,0.0,0.15680749244855804
5.46600000000016,0.0,0.15504813820811164
5.46700000000016,0.0,0.15329599030812546
5.468000000000161,0.0,0.15155096759652564
5.469000000000161,0.0,0.14981298925063785
5.470000000000161,0.0,0.14808197477346965
5.471000000000162,0.0,0.14635784399005095
5.472000000000162,0.0,0.14464051704382813
5.473000000000162,0.0,0.14292991439310576
5.474000000000163,0.0,0.1412259568075362
5.475000000000163,0.0,0.13952856536464842
5.476000000000163,0.0,0.1378376614464139
5.477000000000164,0.0,0.13615316673584898
5.478000000000164,0.0,0.13447500321364442
5.479000000000164,0.0,0.13280309315482453
5.480000000000165,0.0,0.13113735912543006
5.481000000000165,0.0,0.12947772397922147
