time_s,right_foot_z_m
2.0849999999998814,0.0031354234432508996
2.0859999999998813,0.003077109685437618
2.086999999999881,0.003023478413492299
2.087999999999881,0.0029744185817109636
2.088999999999881,0.0029298082433700384
2.089999999999881,0.002889514351010064
2.0909999999998807,0.0028533925571149685
2.0919999999998806,0.0028212870152271655
2.0929999999998805,0.002793030181537648
2.0939999999998804,0.0027684426169871656
2.0949999999998803,0.0027473327899131747
2.09599999999988,0.0027294968792741514
2.09699999999988,0.0027147185784801783
2.09799999999988,0.0027027688998577173
2.09899999999988,0.002693405979772391
2.0999999999998797,0.0026863748844330876
2.1009999999998796,0.0026814074163982737
2.1019999999998795,0.0026782219218043912
2.1029999999998794,0.002676523098335312
2.1039999999998793,0.002676001803951847
2.104999999999879,0.0026763348664007244
2.105999999999879,0.0026771848935236084
2.106999999999879,0.0026782000843888765
2.107999999999879,0.0026793825733286356
2.1089999999998787,0.002680530594017287
2.1099999999998786,0.002681645110488025
2.1109999999998785,0.002682727059098014
2.1119999999998784,0.002683777349422517
2.1129999999998783,0.0026847968651125195
2.113999999999878,0.0026857864647188076
2.114999999999878,0.0026867469824830986
2.115999999999878,0.0026876792290983706
2.116999999999878,0.002688583992439861
2.1179999999998778,0.0026894620382677606
2.1189999999998776,0.0026903141109027584
2.1199999999998775,0.0026911409338766998
2.1209999999998774,0.002691943210557983
2.1219999999998773,0.002692721624754542
2.122999999999877,0.0026934768412936946
2.123999999999877,0.002694209506581363
2.124999999999877,0.002694920249140996
2.125999999999877,0.002695609680133104
2.1269999999998768,0.0026962783938563814
2.1279999999998767,0.002696926968231317
2.1289999999998765,0.002697555965267051
2.1299999999998764,0.0026981659315123904
2.1309999999998763,0.002698757398491375
2.131999999999876,0.002699330883124601
2.132999999999876,0.0026998868881363963
2.133999999999876,0.002700425902448997
2.134999999999876,0.002700948401564325
2.1359999999998758,0.0027014548479331116
2.1369999999998757,0.002701945691313476
2.1379999999998756,0.0027024213691175664
2.1389999999998754,0.002702882306748672
2.1399999999998753,0.002703328917927697
2.1409999999998752,0.0027037616050104504
2.141999999999875,0.0027041807592957726
2.142999999999875,0.002704586761324894
2.143999999999875,0.002704979981172459
2.144999999999875,0.0027053607787293973
2.1459999999998747,0.002705729503978814
2.1469999999998746,0.002706086497263449
2.1479999999998745,0.0027064320895469826
2.1489999999998743,0.0027067666026682133
2.1499999999998742,0.002707090349588624
2.150999999999874,0.0027074036346336552
2.151999999999874,0.002707706753728459
2.152999999999874,0.0027079999946268696
2.153999999999874,0.00270828363713551
2.1549999999998737,0.0027085579533317403
2.1559999999998736,0.002708823207777336
2.1569999999998735,0.0027090796577255646
2.1579999999998734,0.0027093275533246752
2.1589999999998732,0.0027095671378155883
2.159999999999873,0.002709798647725352
2.160999999999873,0.002710022313055678
2.161999999999873,0.002710238357467226
2.162999999999873,0.0027104469984593482
2.1639999999998727,0.0027106484475455453
2.1649999999998726,0.002710842910425011
2.1659999999998725,0.0027110305871495127
2.1669999999998724,0.0027112116722867938
2.1679999999998723,0.0027113863550797673
2.168999999999872,0.0027115548196016553
2.169999999999872,0.0027117172449078464
2.170999999999872,0.0027118738051832916
2.171999999999872,0.0027120246698869796
2.1729999999998717,0.0027121700038921365
2.1739999999998716,0.002712309967623082
2.1749999999998715,0.0027124447171888236
2.1759999999998714,0.0027125744045127104
2.1769999999998713,0.002712699177458963
2.177999999999871,0.002712819179955875
2.178999999999871,0.0027129345521151177
2.179999999999871,0.002713045430348747
2.180999999999871,0.002713151947481958
2.1819999999998707,0.002713254232863241
2.1829999999998706,0.002713352412471025
2.1839999999998705,0.0027134466090175946
2.1849999999998704,0.0027135369420492744
2.1859999999998703,0.0027136235280442317
2.18699999999987,0.0027137064805069014
2.18799999999987,0.002713785910059295
2.18899999999987,0.0027138619245297493
2.18999999999987,0.0027139346290385516
2.1909999999998697,0.0027140041260805825
2.1919999999998696,0.0027140705156054323
2.1929999999998695,0.0027141338950944227
2.1939999999998694,0.0027141943596350818
2.1949999999998693,0.002714252001992948
2.195999999999869,0.0027143069126804517
2.196999999999869,0.0027143591800235234
2.197999999999869,0.0027144088902252214
2.198999999999869,0.0027144561274273157
2.1999999999998687,0.002714500973768866
2.2009999999998686,0.002714543509442946
2.2019999999998685,0.0027145838127503458
2.2029999999998684,0.0027146219601514657
2.2039999999998683,0.0027146580263156944
2.204999999999868,0.0027146920841683575
2.205999999999868,0.0027147242049362086
2.206999999999868,0.0027147544581898816
2.207999999999868,0.002714782911884671
2.2089999999998677,0.002714809632399749
2.2099999999998676,0.002714834684574702
2.2109999999998675,0.0027148581317447684
2.2119999999998674,0.0027148800357737063
2.2129999999998673,0.002714900457085688
2.213999999999867,0.0027149194546945213
2.214999999999867,0.0027149370862323344
2.215999999999867,0.0027149534079758883
2.216999999999867,0.00271496847487155
2.2179999999998667,0.0027149823405594464
2.2189999999998666,0.0027149950573957457
2.2199999999998665,0.002715006676473626
2.2209999999998664,0.0027150172476435794
2.2219999999998663,0.0027150268195321597
2.222999999999866,0.0027150354395601844
2.223999999999866,0.0027150431539594566
2.224999999999866,0.002715050007789245
2.225999999999866,0.0027150560449516817
2.2269999999998658,0.002715061308206382
2.2279999999998656,0.0027150658391853627
2.2289999999998655,0.0027150696784060124
2.2299999999998654,0.002715072865285252
2.2309999999998653,0.002715075438152595
2.231999999999865,0.0027150774342629067
2.232999999999865,0.002715078889809923
2.233999999999865,0.002715079839938947
2.234999999999865,0.0027150803187604017
2.2359999999998648,0.0027150803593631173
2.2369999999998647,0.0027150799938285355
2.2379999999998645,0.0027150792532450382
2.2389999999998644,0.0027150781677231436
2.2399999999998643,0.0027150767664114103
2.240999999999864,0.0027150750775132015
2.241999999999864,0.0027150731283048166
2.242999999999864,0.002715070945154073
2.243999999999864,0.0027150685535412
2.2449999999998638,0.0027150659780803624
2.2459999999998637,0.0027150632425431004
2.2469999999998636,0.0027150603698839204
