time_s,left_hip_yaw_Nm,left_hip_roll_Nm,left_hip_pitch_Nm,left_knee_Nm,left_ankle_Nm,right_hip_yaw_Nm,right_hip_roll_Nm,right_hip_pitch_Nm,right_knee_Nm,right_ankle_Nm
1.1809999999999807,0.033388348715577894,1.4751334345199374,-1.796871177855976,2.9154995199959393,-1.1543159816790027,-0.036109326158946964,1.243705074452419,0.22847549462239392,-0.9194840346019988,0.44954008811045243
1.1819999999999806,0.03356332241965233,1.4873297052437366,-1.7981103490057926,2.917576862594645,-1.1566530126014087,-0.035982216292211947,1.251525985661865,0.22416504717935,-0.9338479393536065,0.45517496400417234
1.1829999999999805,0.033718874115098586,1.4992441712887519,-1.7941899207675565,2.9092545625150357,-1.153929592146145,-0.035839201299383464,1.2593413976278034,0.21933992916105496,-0.9492889245286408,0.46096332924206296
1.1839999999999804,0.03385457192775014,1.5108453463634497,-1.7849623258360268,2.89024264318269,-1.1460037906630163,-0.03567983305909282,1.267151909184995,0.21398598080822936,-0.9658331224469847,0.46691086266643744
1.1849999999999803,0.03397000387534345,1.5221001598955568,-1.7702840805235185,2.8602596960160716,-1.1327379184147144,-0.03550367589298963,1.2749581945444142,0.20808905084765833,-0.9835067013024008,0.4730236211028742
1.1859999999999802,0.034064777208625725,1.5329739211249227,-1.7500156310985973,2.8190325856853935,-1.1139983861246134,-0.03531030636517495,1.2827610024018086,0.20163499677187283,-1.0023358723385982,0.47930802619153656
1.18699999999998,-0.0005355330919239489,1.5445751342599994,-1.7829000753573658,2.7276534052730232,-1.1098300384551092,-0.020988143771058294,1.2884601840551049,0.1480030972208022,-0.9950791830185846,0.49426322424660696
1.18799999999998,-0.000719978747983234,1.554315739132571,-1.7513810566862769,2.6629414717164437,-1.0798936587570724,-0.02063051105665427,1.2965336529311047,0.14012575601866847,-1.0161237765353905,0.5009716162784742
1.1889999999999799,-0.0009350977959755556,1.5635557730236216,-1.7138861154575724,2.5862030965027305,-1.0441104353382031,-0.020249849705426117,1.3046122679876404,0.131639927208281,-1.0383982012147313,0.5078737985329345
1.1899999999999797,-0.026103611858195756,1.5903534110958892,-1.6229995867061544,2.537017251570713,-1.0081742429832625,0.02978142076512679,1.332594569180598,0.18943158435500973,-1.1289949866433593,0.4967314931734778
1.1909999999999796,-0.026339054694824553,1.5915360359892397,-1.5709352865537283,2.4365323238853773,-0.959254695854212,0.030887290240936692,1.3460039557188015,0.18170575593696353,-1.153743171144976,0.5031562000354687
1.1919999999999795,-0.033408800654944976,1.6063756871397241,-1.5085983758410955,2.324230509222677,-0.9042594973694715,0.04113945437402169,1.34510451936029,0.1818873446097249,-1.1870200263663857,0.5056806247871813
1.1929999999999794,-0.05199335524304421,1.630146282318505,-1.429576002886502,2.203395395939045,-0.8423557622846346,0.06814916928024997,1.3346028156505443,0.19903952609502112,-1.234851623616539,0.5006227794671053
1.1939999999999793,-0.06927315844728209,1.630102541615162,-1.339640971296308,2.0732040977345396,-0.7728169994224696,0.09527115377298197,1.347153633075063,0.21836404848892593,-1.2840903776965213,0.4953679240461776
1.1949999999999792,-0.08530602170030388,1.6081730335069866,-1.239079983457224,1.9330959153191838,-0.6956302437283396,0.122417967176932,1.3807786766883121,0.23953232177197126,-1.3347317822937712,0.48999707303007944
1.195999999999979,-0.10015455441766362,1.5661877913230686,-1.1281510330823243,1.7825270380432108,-0.6107760781372154,0.14951789317553205,1.4335965902717918,0.26224288273220464,-1.386780208084952,0.4845824747065132
1.196999999999979,-0.11387720083462956,1.5057760480592945,-1.0070668232720328,1.6209845196872128,-0.5182227322428946,0.1765104787812001,1.503925258294999,0.28622864043919266,-1.4402458919224623,0.4791877713938899
1.1979999999999789,-0.12652036969289013,1.4282796540543807,-0.8759807518960796,1.4479979146013526,-0.4179208369700075,0.20334230059178857,1.5903684302871453,0.3112626146888305,-1.4951424023306559,0.4738682750587736
1.1989999999999787,-0.13811155825587687,1.3346790335502983,-0.734974810390252,1.2631491102932908,-0.3097986707455295,0.22996309148626357,1.6918898136775606,0.3371626678862525,-1.5514846433823846,0.46867124621834627
1.1999999999999786,-0.14865333373826992,1.2255288245365394,-0.5840488473590411,1.066080820857193,-0.19375775117261296,0.2563222775937605,1.8078774925087342,0.3637956107606778,-1.6092874069578942,0.4636361063981431
1.2009999999999785,-0.15811803226195612,1.1009009965850352,-0.42311080604738177,0.8565040785631313,-0.06966866231445097,0.28236591304720526,1.938200878792078,0.3910809216303065,-1.6685644450424353,0.4587945534048909
1.2019999999999784,-0.16644305686228703,0.9603341049159191,-0.25196773027698477,0.6342049004638657,0.06263294570321433,0.3080339553889793,2.083261539375002,0.41899417110121534,-1.7293280050844113,0.4541705834229497
1.2029999999999783,-0.16976958606707068,0.8271141524731593,-0.15790055442726325,0.5335080829699403,0.14211525398678174,0.3259734942289057,2.2247764102172285,0.4673102859044228,-1.7202874722762849,0.43128614756070477
1.2039999999999782,0.009863629852675283,0.9984137701141182,-0.4800457827225319,-0.40249517160527976,0.09731460489506799,0.0036451208753020205,0.9054502265618217,-0.027316549403839714,-0.8276331827033383,0.5047058257309045
1.204999999999978,0.11737772913416315,1.0057382524347176,-0.5509300043050311,-1.146342767016219,0.1733601708010689,-0.18882416391198414,-0.29514053172334875,-0.2061780608369017,-0.06295335924327825,0.35206866628684125
1.205999999999978,0.10065510670607526,0.9500888670019308,-0.5281064625979718,-1.1050628148529253,0.17229844721608423,-0.15884963644128233,-0.2697490791029612,-0.05443797731363817,0.16122051401050394,0.2043772460313891
1.2069999999999779,0.08578571202490312,0.8811719043867975,-0.5040419212640657,-1.0625589826635666,0.17178311385138198,-0.1305537276800327,-0.23022810014084938,0.09472973227255332,0.38186040803261384,0.059763020134685124
1.2079999999999778,0.07269305071003403,0.7998796290554689,-0.47885847484348776,-1.0189529842451885,0.1717825987165968,-0.10390113145734736,-0.17749131191454381,0.2412152811176743,0.5988208023798547,-0.08173827403965478
1.2089999999999776,0.061334074174607095,0.7065795161195007,-0.45259375826768433,-0.9742839643211207,0.17229036245954885,-0.07886413883755275,-0.11192783630326586,0.38495100137058413,0.8119538448410543,-0.2200913285967993
1.2099999999999775,0.051693985997088514,0.6012080537791744,-0.4252169374352037,-0.9285228018949399,0.17332050023544568,-0.05542262986890433,-0.03349592310411709,0.5259023318114292,1.0211099015913243,-0.35526064613097474
1.2109999999999774,0.04378083991979886,0.48336560779457216,-0.39664480414263115,-0.881586864276309,0.1749032204550168,-0.033563818018539665,0.05818225543653999,0.6640588233937681,1.2261382050919218,-0.4872099527774543
1.2119999999999773,0.03992847380213947,0.4059588680308843,-0.3828091385836119,-0.845979424816643,0.1736989840467334,-0.021762558349623772,0.11013179048136285,0.7834344893910368,1.4340404690470063,-0.6109771688384362
1.2129999999999772,0.03962037982198165,0.39527464594719214,-0.38961368368879207,-0.8269492140443708,0.16822773177443312,-0.021573069899217426,0.09602997217074405,0.8791108439081542,1.6461690231637354,-0.7253284353592517
1.213999999999977,0.03931651931739602,0.38469860853927773,-0.3962815906221683,-0.8084117845099629,0.16276906537180674,-0.021385220946560694,0.08253071357944763,0.9721287929957597,1.8526697709445634,-0.8368333745037402
1.214999999999977,0.03901753614545797,0.3742221008729688,-0.40280409015796165,-0.7903717100610181,0.15732551298073905,-0.021198733470713525,0.06962108977373893,1.062415352831846,2.0534070201198267,-0.9454321109593637
1.2159999999999769,0.038724329056822535,0.3638320796913642,-0.409171757527682,-0.7728326726389235,0.15189973914900656,-0.021013366920808716,0.05729280066942055,1.1498981354817115,2.248245697486274,-1.0510652596792356
1.2169999999999768,0.038437998444135334,0.3535119984184858,-0.4153746893804056,-0.7557975588398019,0.14649453316339295,-0.020828914499349933,0.04554133402928906,1.234505962042595,2.437052658072994,-1.1536745089348868
1.2179999999999767,0.03815979543640292,0.34324265407049337,-0.42140267406616105,-0.7392685566617752,0.1411127968098407,-0.020645199702069992,0.03436516054670413,1.3161694456394792,2.61969793925388,-1.253203178892355
1.2189999999999765,0.03789107337954113,0.33300299530160393,-0.4272453549447391,-0.7232472519343871,0.13575753156857934,-0.02046207309150276,0.023764962213957075,1.3948215426917432,2.7960559554111613,-1.3495967535654148
1.2199999999999764,0.03853634908526831,0.21147596295750218,-0.3961192063454899,-0.6785205395709714,0.13940368656972627,-0.007573713274943486,0.1251445094346083,1.504489454765917,2.950704573358575,-1.4523571580930408
1.2209999999999763,0.03827874978654347,0.20391141716567765,-0.40246067215998715,-0.6641863603782444,0.13389056752529946,-0.007713616544744586,0.1130186507260505,1.5760916056251437,3.114478666174,-1.5420871782311916
1.2219999999999762,0.03803270720290103,0.19624090777941616,-0.40856856158124627,-0.6503494675953851,0.12841718823413517,-0.007844813109369233,0.10154580810148506,1.6445170818550487,3.2716214831496386,-1.628542301721304
1.222999999999976,0.03779944332386811,0.1884488800117861,-0.41443553734423844,-0.6370115072619577,0.12298628838774853,-0.007967924333721009,0.09072287963068898,1.7097110606299908,3.422036352557598,-1.7116807861641932
1.223999999999976,0.03758007913521421,0.18052107817336344,-0.42005469045611243,-0.6241738987483568,0.11760066692714263,-0.008083538969555633,0.08054593983167369,1.7716234036338032,3.565635835765912,-1.7914652651434497
1.2249999999999759,0.03737560447212897,0.17244499858414258,-0.4254196123007511,-0.6118378853734878,0.11226317672047836,-0.008192197998235574,0.07100979791634893,1.830209020672486,3.7023424440058688,-1.8678630823197353
1.2259999999999758,0.03718685043975334,0.16421030725622437,-0.43052446132565714,-0.6000045839458377,0.10697671786266322,-0.008294380799800629,0.062107588204882325,1.885428186517661,3.832089265504908,-1.9408465825701802
1.2269999999999757,0.037014464422064824,0.15580922160775673,-0.4353640240994153,-0.5886750328815661,0.10174422964556903,-0.00839049263173098,0.0538303937309898,1.9372468100336915,3.954820500229436,-2.010393358811737
1.2279999999999756,0.03685888771561307,0.14723685525542357,-0.43993377052946986,-0.5778502384719277,0.09656868125617407,-0.00848085341049388,0.04616690426290737,1.9856366550297346,4.070491900272067,-2.0764864535275924
1.2289999999999754,0.03672033584197855,0.1384915247070086,-0.4442299029957391,-0.5675312188612825,0.09145306131042262,-0.008565687799341753,0.039103110169658284,2.0305755126790737,4.17907111474107,-2.139114514417196
1.2299999999999753,0.036598781610477915,0.1295750165317922,-0.4482493991351072,-0.5577190452503626,0.08640036635789647,-0.008645116616823148,0.03262203378896622,2.072047325782926,4.280537938899165,-2.198271904021599
1.2309999999999752,0.036493941019383525,0.12049281334395293,-0.4519900480051101,-0.5484148797721926,0.08141358852630551,-0.008719149591726344,0.026703500176555317,2.110042265618097,4.3748844682355585,-2.2539587636263465
1.2319999999999751,0.03640526210019594,0.11125427672199764,-0.45545047931479116,-0.5396200094936705,0.07649570252461749,-0.00878767949961245,0.02132394931773196,2.1445567625443216,4.462115159056546,-2.306181032183949
1.232999999999975,0.036331916821904675,0.1018727850045284,-0.4586301854240599,-0.5313358759035598,0.071649652231182,-0.008850477725814968,0.016456292043444287,2.1755934920005044,4.542246798109729,-2.3549504214489985
1.233999999999975,0.03627279618096635,0.09236582377912125,-0.4615295358002206,-0.5235640992467239,0.06687833713848473,-0.008907191306329994,0.012069812005778113,2.20316131793956,4.615308384631331,-2.4002843489435897
1.2349999999999748,0.03622650860735582,0.08275502682438174,-0.46414978361382464,-0.516306497065788,0.062184598951238776,-0.00895734150231965,0.00813011611065062,2.227275196142532,4.681340929027386,-2.4422058307703587
1.2359999999999747,0.03614766443723454,0.0740001427576148,-0.4666148313109515,-0.5096360222124912,0.0574661224016855,-0.00897067131710035,0.003819375992086038,2.24788839656658,4.74032326533503,-2.4806909627953635
1.2369999999999746,0.055589921878506025,-0.052653447913808826,-0.49547878095362563,-0.508504791081815,0.05098682083747681,-0.04322410444877777,0.11760307774892062,2.2189833496359883,4.830277448537308,-2.4975730711663995
1.2379999999999745,0.014389997787866258,-0.2467903522816663,-0.49983034556927153,-0.49601329030257835,0.03710994598008347,-0.0005323343081210341,0.29875408537077275,2.2416119864451325,4.87740463176376,-2.536365607364627
1.2389999999999743,0.0137740546684369,-0.25339234625078744,-0.5025614352423873,-0.49172722096355614,0.03235716963551633,-0.00034629327751873294,0.29305539600062286,2.251317817216801,4.916264035515513,-2.564797320825568
