time_s,right_foot_x_m,left_foot_x_m,com_x_m,dcm_x_m
1.0319999999999971,-0.0029824577762530796,-0.005484316782499875,-0.0035540504013911378,0.00046089130621092007
1.032999999999997,-0.0029824763796498506,-0.005368965030496297,-0.003526942916235969,0.00048423451138382857
1.033999999999997,-0.002982494587851429,-0.005253185887246034,-0.003499860239964038,0.000507735929999943
1.0349999999999968,-0.0029825124076695757,-0.0051369997458474235,-0.003472801136844813,0.0005313966343838826
1.0359999999999967,-0.002982529845678804,-0.005020427121434604,-0.0034457643722233594,0.0005552177041281709
1.0369999999999966,-0.0029825469082224833,-0.004903488645123404,-0.003418748712464005,0.000579200226142496
1.0379999999999965,-0.002982563601418865,-0.004786205057926469,-0.003391752924894053,0.0006033452947033003
1.0389999999999964,-0.0029825799311663202,-0.0046685972046417185,-0.0033647757777475356,0.000627654011503716
1.0399999999999963,-0.002982595903147542,-0.0045506860277198065,-0.003337816040109012,0.0006521274857038302
1.0409999999999962,-0.002982611522834068,-0.004432492561116183,-0.0033108724818574037,0.0006767668339812912
1.041999999999996,-0.0029826267954891515,-0.004314037924133972,-0.003283943873609867,0.0007015731805822666
1.042999999999996,-0.0029826417261704713,-0.004195343315264426,-0.003257028986665697,0.0007265476573727349
1.0439999999999958,-0.002982656319732043,-0.0040764300060323905,-0.003230126592950267,0.0007516914038901328
1.0449999999999957,-0.002982670580825118,-0.003957319334855018,-0.0032032354649589915,0.0007770055673953489
1.0459999999999956,-0.002982684513898587,-0.0038380327009214883,-0.003176354375701319,0.0008024913029250737
1.0469999999999955,-0.0029826981231981685,-0.0037185915581034006,-0.003149482098644746,0.0008281497733444976
1.0479999999999954,-0.00298271141276506,-0.0035990174089051176,-0.0031226174076588514,0.0008539821494003745
1.0489999999999953,-0.0029827243864332083,-0.003479331798464307,-0.0030957590769593543,0.0008799896097744374
1.0499999999999952,-0.0029827370478260774,-0.0033595563086134318,-0.0030689058810521794,0.0009061733411371816
1.050999999999995,-0.0029827494003520885,-0.003239712552012878,-0.0030420565946775433,0.0009325345382020073
1.051999999999995,-0.002982761447198698,-0.003119822166368658,-0.003015209992754047,0.0009590744037797378
1.0529999999999948,-0.0029827731913259965,-0.0029999068087455576,-0.0029883648503227773,0.0009857941488334927
1.0539999999999947,-0.002982784635458659,-0.0028799881499904966,-0.0029615199424914158,0.0010126949925339515
1.0549999999999946,-0.0029827957845630776,-0.0027600876892173542,-0.002934674044378347,0.0010397781623149743
1.0559999999999945,-0.0029828066483961937,-0.002640226562173448,-0.0029078259310567718,0.0010670448939296105
1.0569999999999944,-0.002982817238821754,-0.002520425728554099,-0.0028809743774988153,0.0010944964315064858
1.0579999999999943,-0.002982827567200013,-0.0024007061557289803,-0.0028541181585196307,0.0011221340276065658
1.0589999999999942,-0.0029828376444013403,-0.0022810888135597414,-0.002827256048721497,0.001149958943280308
1.059999999999994,-0.00298284748081953,-0.0021615946691235345,-0.002800386822437908,0.0011779724481252047
1.060999999999994,-0.0029828570863858475,-0.0020422446813415556,-0.0027735092536776435,0.001206175820343709
1.0619999999999938,-0.002982866470583259,-0.0019230597955114943,-0.002746622116068834,0.001234570346801557
1.0629999999999937,-0.0029828756424605035,-0.001804060937743543,-0.002719724182803001,0.001263157323086489
1.0639999999999936,-0.0029828846106467783,-0.001685269009300437,-0.00269281422657908,0.0012919380535673583
1.0649999999999935,-0.002982893383365829,-0.0015667048808417113,-0.0026658910195474245,0.0013209138514536497
1.0659999999999934,-0.00298290196845077,-0.0014483893865734061,-0.0026389533332537764,0.0013500860388554027
1.0669999999999933,-0.002982910373358059,-0.0013303433183051014,-0.002611999938583219,0.001379455946843531
1.0679999999999932,-0.0029829186051820947,-0.0012125874194151745,-0.00258502960570409,0.001409024915510559
1.068999999999993,-0.002982926670669085,-0.0010951423787284999,-0.0025580411040118716,0.0014387942940317696
1.069999999999993,-0.002982934576231164,-0.000978028824307471,-0.0025310332020730365,0.001468765440726761
1.0709999999999928,-0.002982942327959949,-0.0008612673171607716,-0.0025040046675688615,0.0014989397231214264
1.0719999999999927,-0.0029829499316400094,-0.0007448783448735086,-0.0024769542672391995,0.0015293185180103499
1.0729999999999926,-0.0029829573927621024,-0.0006288823151619168,-0.0024498807668262073,0.0015599032115196313
1.0739999999999925,-0.002982964716536006,-0.0005132995493578084,-0.00242278293101803,0.0015906951991701253
1.0749999999999924,-0.0029829719079030145,-0.00039815027582671347,-0.0023956595233924345,0.0016216958859411232
1.0759999999999923,-0.002982978971548168,-0.00028345462332496406,-0.002368509306360395,0.0016529066863344554
1.0769999999999922,-0.002982985911912162,-0.0001692326143010064,-0.002341331041109624,0.0016843290244390342
1.077999999999992,-0.0029829927332028234,-5.550415814572498e-05,-0.0023141234875480475,0.0017159643339958305
1.078999999999992,-0.0029829994394060836,5.771095560211002e-05,-0.0022868854042472223,0.0017478140584632944
1.0799999999999919,-0.0029830060342969774,0.0001703930640898593,-0.0022596155483856914,0.0017798796510832184
1.0809999999999917,-0.002983012521449833,0.0002825226380186247,-0.002232312675692278,0.00181216257494704
1.0819999999999916,-0.002983018904248214,0.00039408028853866756,-0.0022049755403893093,0.001844664303062609
1.0829999999999915,-0.002983025185894695,0.000505046774166409,-0.0021776028951357757,0.0018773863184213912
1.0839999999999914,-0.0029830313694199197,0.0006154030077176822,-0.0021501934909704174,0.0019103301140661355
1.0849999999999913,-0.0029830374576915518,0.000725130063250562,-0.002122746077254735,0.001943497193159002
1.0859999999999912,-0.0029830434534227944,0.0008342091830126871,-0.002095259401615928,0.0019768890690501427
1.086999999999991,-0.0029830493591801984,0.0009426217843867418,-0.002067732209889747,0.0020105072653467584
1.087999999999991,-0.0029830551773919307,0.0010503494668288279,-0.0020401632460632737,0.002044353315982616
1.0889999999999909,-0.0029830609103546667,0.0011573740187942956,-0.0020125512522176075,0.002078428765288037
1.0899999999999908,-0.0029830665602410835,0.0012636774246454143,-0.0019848949684704723,0.0021127351680603635
1.0909999999999906,-0.0029830721291062303,0.0013692418715362388,-0.001957193132918727,0.0021472740896349017
1.0919999999999905,-0.0029830776188940504,0.0014740497562695247,-0.0019294444815807904,0.0021820471059563456
1.0929999999999904,-0.0029830830314436932,0.001578083692121544,-0.001901647748338966,0.0022170558036506824
